TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,110519,0,0,0,4,1,0,100,4,0,1,1,4,"$14,136","$31,900",6,0,0,1,1,44%,71%,0,0,0,57%,0,0,25%
0,110574,0,0,0,0,,0,86,5,0,2,2,3,"$7,592","$10,500",14,0,0,1,2,72%,50%,0,0,1,21%,0,0,67%
0,110674,0,0,0,2,1,6,135,24,0,0,1,5,"$9,857","$18,964",8,3,3,2,2,52%,33%,0,3,3,42%,3,3,20%
0,110771,0,0,0,9,0,3,88,8,0,2,2,8,"$28,190","$50,287",10,0,0,3,4,56%,58%,0,0,1,67%,0,0,25%
0,110772,3,3,0,0,12,0,106,12,0,1,2,3,"$13,387","$16,932",8,1,0,1,2,79%,40%,0,1,5,30%,4,1,67%
0,110804,3,0,0,1,2,2,229,18,0,0,2,6,"$35,238","$42,973",7,4,0,2,2,82%,25%,3,0,4,50%,0,0,33%
0,110833,0,0,0,0,,0,94,94,0,0,0,1,"$2,627","$3,500",1,0,0,1,1,75%,100%,0,0,0,100%,0,0,0%
0,110963,1,1,0,5,0,0,104,15,0,0,3,8,"$33,105","$49,849",20,0,0,4,4,66%,55%,3,0,2,40%,1,2,38%
0,111081,2,2,0,6,1,6,230,3,1,2,5,7,"$27,426","$28,456",10,2,0,5,5,96%,20%,3,1,2,47%,2,2,71%
0,111102,0,0,0,1,3,1,238,4,0,2,4,20,"$39,152","$74,581",23,0,0,3,6,53%,64%,3,0,1,80%,0,1,20%
0,111112,0,0,0,1,1,2,231,8,0,4,8,15,"$24,472","$71,678",31,0,0,3,5,34%,69%,3,0,0,42%,0,0,53%
0,111194,4,4,0,5,0,1,190,3,1,1,2,6,"$4,468","$20,534",23,0,0,0,1,22%,35%,2,0,2,26%,3,1,33%
0,111209,0,0,0,4,4,1,464,3,1,2,4,28,"$148,516","$194,616",33,0,0,16,20,76%,78%,0,0,0,78%,0,0,14%
0,111226,0,0,0,3,0,2,227,9,0,1,1,7,"$6,467","$16,064",12,0,0,3,3,40%,62%,0,0,0,54%,0,0,14%
0,111252,3,0,0,3,0,2,209,11,0,1,3,8,"$37,348","$59,422",19,1,0,2,5,63%,50%,1,2,2,40%,2,2,38%
0,111262,4,4,0,4,1,5,69,5,0,1,2,4,"$4,050","$4,275",5,0,0,3,3,95%,50%,2,0,1,67%,1,1,50%
0,111264,0,0,0,4,1,2,145,4,0,2,7,11,"$53,424","$57,906",20,0,0,8,9,92%,64%,0,0,0,50%,0,0,64%
0,111317,0,0,0,1,1,2,115,9,0,3,6,12,"$27,506","$81,977",24,0,0,1,3,34%,64%,0,0,0,43%,0,0,50%
0,111330,0,0,0,3,0,4,119,4,0,2,2,10,"$16,574","$20,150",21,0,0,4,6,82%,36%,3,0,2,45%,0,1,20%
0,111347,2,0,1,0,7,1,157,6,0,1,1,2,"$35,358","$35,526",6,5,0,2,2,100%,15%,0,1,6,15%,1,1,50%
0,111469,0,0,0,0,,0,345,24,0,0,2,12,"$25,179","$46,340",16,0,0,3,4,54%,44%,1,0,0,48%,0,0,17%
0,111487,0,0,0,2,3,7,181,3,2,5,10,14,"$18,169","$26,244",18,2,1,7,10,69%,67%,0,2,2,67%,2,2,71%
0,111547,1,1,0,8,1,15,151,3,1,2,6,6,"$8,141","$31,291",7,1,0,2,4,26%,56%,0,1,2,67%,2,1,100%
0,111576,2,1,0,2,5,1,81,8,0,2,4,10,"$36,400","$61,230",21,0,0,4,4,59%,62%,0,0,0,48%,0,0,40%
0,111647,20,2,1,0,18,2,16,16,0,0,1,1,,,1,0,0,,,,100%,0,0,0,100%,2,0,100%
0,111834,0,0,0,2,0,1,288,15,0,0,6,19,"$67,203","$92,888",27,0,0,8,10,72%,85%,0,0,0,70%,0,0,32%
0,111857,1,0,1,0,16,1,38,4,0,1,3,5,"$3,306","$3,473",5,0,0,3,3,95%,83%,0,0,0,83%,0,0,60%
0,111882,2,1,1,11,1,5,73,2,2,6,13,9,"$40,959","$43,942",15,0,0,6,6,93%,82%,0,0,1,53%,0,0,144%
0,111974,2,1,0,1,0,0,252,25,0,0,0,4,$0,"$1,183",7,6,6,,,0%,23%,2,6,8,31%,7,7,0%
0,112005,0,0,0,1,3,1,147,11,0,3,6,11,"$23,413","$45,880",16,0,0,3,4,51%,69%,0,0,0,69%,0,0,55%
0,112023,0,0,0,11,1,15,93,14,0,0,4,3,$903,"$3,484",9,0,0,0,0,26%,78%,0,0,0,33%,0,0,133%
0,112033,1,0,1,0,13,0,218,49,0,0,0,1,$0,$0,5,8,1,0,0,0%,14%,0,2,8,7%,2,2,0%
0,112041,0,0,0,3,0,4,244,10,0,4,8,16,"$38,760","$76,322",32,0,0,3,6,51%,75%,0,0,0,50%,0,0,50%
0,112059,2,2,0,6,0,3,253,3,1,1,5,14,"$22,334","$40,599",24,0,0,4,7,55%,67%,0,0,0,52%,0,0,36%
0,112068,1,1,0,5,1,2,218,4,0,1,1,6,"$2,012","$3,625",6,1,1,2,3,56%,44%,2,2,5,67%,2,3,17%
0,112120,2,0,0,1,3,2,127,2,2,6,10,6,"$16,517","$17,348",9,0,0,4,5,95%,50%,0,0,1,43%,0,0,167%
0,112165,0,0,0,2,1,0,58,3,1,2,3,8,"$17,432","$25,440",8,0,0,2,4,69%,50%,3,0,0,80%,0,0,38%
0,112314,0,0,0,4,1,5,150,5,0,2,6,13,"$28,704","$50,507",23,0,0,5,8,57%,70%,0,0,0,57%,0,0,46%
0,112334,0,0,0,1,1,1,127,9,0,1,1,11,"$6,927","$18,433",19,1,1,1,4,38%,52%,2,1,2,52%,1,2,9%
0,112345,2,2,0,8,0,13,156,2,2,6,7,11,"$33,713","$44,148",13,0,0,5,5,76%,58%,0,0,3,58%,2,0,64%
0,112405,1,1,0,7,0,10,249,2,2,4,6,11,"$16,147","$21,817",15,1,0,6,8,74%,35%,3,1,2,55%,2,1,55%
0,112439,2,2,0,0,,0,237,33,0,0,0,7,"$23,430","$27,507",13,0,0,3,3,85%,29%,3,0,0,50%,2,0,0%
0,112442,1,1,0,0,21,0,187,4,0,2,3,3,"$32,027","$38,094",16,1,0,2,2,84%,47%,1,0,4,18%,0,0,100%
0,112466,0,0,0,0,8,8,254,15,0,0,4,12,"$26,273","$33,937",23,0,0,7,8,77%,58%,0,0,1,50%,0,0,33%
0,112487,1,1,0,3,1,1,166,4,0,3,9,8,"$9,160","$9,332",12,2,1,6,6,98%,60%,0,1,2,53%,1,1,113%
0,112551,0,0,0,2,1,1,211,25,0,0,0,8,"$2,520","$15,376",14,0,0,0,0,16%,67%,2,0,3,53%,0,1,0%
0,112688,0,0,0,0,19,1,439,13,0,0,5,15,"$41,616","$98,141",16,2,0,4,5,42%,71%,0,0,3,71%,0,0,33%
0,112721,0,0,0,1,5,0,272,3,1,3,5,14,"$32,672","$62,580",23,0,0,4,5,52%,58%,0,0,0,54%,0,0,36%
0,112724,2,0,1,0,,0,369,65,0,0,0,5,"$6,923","$19,012",11,6,2,3,4,36%,11%,1,3,6,28%,3,3,0%
0,112800,1,1,0,2,1,0,246,9,0,2,3,9,"$52,318","$63,845",13,1,0,5,5,82%,67%,0,0,1,60%,1,0,33%
0,112805,0,0,0,2,0,2,152,6,0,1,3,5,"$20,433","$28,800",6,0,0,1,4,71%,100%,0,0,0,83%,0,0,60%
0,112812,0,0,0,4,0,4,111,2,1,4,4,7,"$24,573","$34,514",5,2,0,4,5,71%,56%,0,0,2,78%,0,0,57%
0,112854,1,1,0,5,1,9,249,5,0,4,9,13,"$48,956","$77,395",26,0,0,5,8,63%,62%,0,0,1,45%,0,0,69%
0,112860,1,1,0,10,0,11,241,5,0,3,3,3,"$8,058","$11,261",14,0,0,1,1,72%,25%,2,2,5,19%,3,3,100%
0,112887,1,0,0,7,0,3,134,0,2,2,5,9,"$12,183","$40,424",14,0,0,2,2,30%,53%,0,0,2,53%,0,0,56%
0,112942,2,1,0,0,7,4,144,7,0,2,4,4,$558,$632,9,2,0,2,2,88%,42%,1,0,3,33%,0,0,100%
0,112965,3,0,0,0,17,2,216,17,0,0,2,3,"$24,805","$39,720",5,0,0,0,2,62%,57%,0,0,0,43%,1,0,67%
0,112971,0,0,0,3,1,4,115,3,1,1,3,8,"$27,704","$40,046",8,0,0,4,5,69%,67%,0,0,0,67%,0,0,38%
0,113029,0,0,0,3,6,5,55,1,1,5,17,17,"$34,096","$43,773",17,0,0,6,7,78%,79%,2,0,1,89%,0,1,100%
0,113053,0,0,0,4,0,2,52,5,0,3,5,6,"$27,245","$30,309",6,0,0,3,5,90%,75%,0,0,0,75%,0,0,83%
0,113054,0,0,0,0,8,2,196,7,0,1,6,24,"$18,117","$25,940",34,0,0,6,7,70%,80%,0,0,0,69%,0,0,25%
0,113068,4,0,0,1,3,3,140,25,0,0,0,11,"$56,954","$108,987",17,0,0,5,8,52%,82%,2,0,2,65%,2,1,0%
0,113081,0,0,0,8,1,3,97,2,1,3,6,7,"$23,166","$36,436",17,0,0,3,4,64%,42%,0,0,0,37%,0,0,86%
0,113209,3,1,1,1,4,1,136,9,0,1,1,4,"$7,816","$12,182",3,6,2,1,2,64%,20%,0,2,6,40%,3,2,25%
0,113245,3,0,1,4,1,2,194,2,2,3,3,5,"$42,807","$42,669",2,3,2,5,5,100%,13%,0,2,3,63%,2,2,60%
0,113248,0,0,0,7,0,4,152,4,0,1,3,8,"$3,866","$24,253",15,0,0,2,2,16%,73%,0,0,0,53%,0,0,38%
0,113313,0,0,0,2,0,5,204,14,0,0,9,10,"$65,202","$77,604",20,0,0,5,6,84%,59%,0,0,0,45%,0,0,90%
0,113348,0,0,0,0,11,1,249,7,0,3,18,37,"$71,641","$214,892",48,0,0,5,7,33%,86%,0,0,0,73%,0,0,49%
0,113449,4,2,1,1,3,1,118,1,1,2,5,4,"$17,939","$18,394",11,3,1,3,3,98%,44%,0,1,3,25%,2,1,125%
0,113523,0,0,0,1,1,2,152,1,1,2,5,14,"$39,184","$57,764",21,0,0,4,7,68%,70%,0,0,0,61%,0,0,36%
0,113668,0,0,0,1,3,3,167,8,0,2,4,7,"$7,138","$10,311",11,2,0,2,3,69%,38%,2,1,8,44%,1,2,57%
0,113729,1,0,1,3,0,4,318,7,0,1,3,7,"$19,143","$26,993",14,7,3,4,5,71%,52%,0,3,7,33%,3,3,43%
0,113771,0,0,0,0,,0,106,29,0,0,0,2,$0,"$1,123",2,3,1,,,0%,20%,0,1,3,40%,1,1,0%
0,113829,0,0,0,2,1,2,219,12,0,3,8,10,"$17,174","$27,546",16,1,1,5,7,62%,53%,3,1,3,53%,1,3,80%
0,113895,2,0,0,5,1,9,106,9,0,4,7,3,"$54,726","$61,601",11,0,0,2,3,89%,43%,0,0,1,21%,0,0,233%
0,114024,1,0,0,3,1,4,135,15,0,0,1,6,"$14,028","$19,323",9,5,0,2,2,73%,36%,0,0,6,43%,1,0,17%
0,114060,0,0,0,2,1,5,150,15,0,0,4,5,"$34,850","$43,233",16,0,0,4,4,81%,69%,0,0,0,31%,0,0,80%
0,114102,0,0,0,1,5,0,70,6,0,2,4,4,$287,"$2,750",9,0,0,0,0,10%,73%,0,1,1,36%,1,1,100%
0,114103,2,0,1,0,,0,200,5,0,1,2,2,$61,$177,6,8,0,0,0,34%,14%,0,0,9,14%,0,0,100%
0,114269,0,0,0,1,4,1,128,4,0,1,2,10,"$30,948","$45,052",17,0,0,6,7,69%,47%,3,0,1,59%,0,1,20%
0,114287,0,0,0,0,8,2,235,5,0,1,3,5,"$8,615","$9,347",4,1,1,3,3,92%,80%,0,1,1,100%,1,1,60%
0,114305,3,2,1,7,0,7,127,4,0,1,5,7,"$2,932","$3,985",16,7,2,3,3,74%,30%,1,2,8,30%,3,2,71%
0,114379,4,4,0,4,2,5,157,8,0,1,2,3,"$4,175","$6,820",5,2,0,1,1,61%,22%,0,3,4,33%,5,3,67%
0,114388,0,0,0,0,,0,133,11,0,1,4,3,"$5,337","$5,979",6,2,0,2,2,89%,40%,2,0,4,30%,0,1,133%
0,114418,0,0,0,1,0,3,237,11,0,2,3,16,"$17,038","$59,928",30,0,0,1,1,28%,70%,0,0,0,53%,0,0,19%
0,114429,1,1,0,1,6,2,165,7,0,3,4,8,"$20,320","$25,283",19,0,0,3,4,80%,50%,0,0,6,40%,0,0,50%
0,114480,7,6,0,1,1,0,241,16,0,0,1,4,"$9,663","$17,132",8,1,0,1,3,56%,17%,1,1,7,33%,6,1,25%
0,114488,0,0,0,2,1,0,123,11,0,2,5,16,"$24,279","$58,791",24,0,0,3,4,41%,76%,3,0,0,64%,0,0,31%
0,114498,0,0,0,0,,0,420,9,0,1,2,8,"$17,413","$30,332",15,1,1,1,3,57%,50%,0,1,1,44%,1,1,25%
0,114619,0,0,0,1,4,1,121,21,0,0,3,7,"$7,502","$12,174",13,0,0,4,4,62%,50%,3,0,0,50%,0,0,43%
0,114640,0,0,0,0,12,0,211,1,2,2,4,13,"$21,125","$24,720",16,0,0,8,9,85%,67%,0,0,0,72%,0,0,31%
0,114659,1,0,1,1,6,0,209,5,0,1,1,4,"$2,129","$6,752",6,0,0,1,1,32%,67%,0,1,1,67%,1,1,25%
0,114689,13,6,1,2,1,1,41,2,1,1,2,1,"$5,062","$5,062",2,1,1,1,1,100%,25%,0,1,1,25%,9,1,200%
0,114728,0,0,0,0,10,5,37,16,0,0,3,7,"$15,182","$20,380",11,0,0,2,4,74%,67%,0,0,0,47%,0,0,43%
0,114766,0,0,0,2,6,4,113,10,0,1,5,12,"$13,494","$28,698",16,0,0,3,4,47%,72%,0,0,0,67%,0,0,42%
0,114796,1,0,1,2,5,10,117,9,0,2,6,8,"$14,190","$15,828",13,12,2,4,5,90%,35%,1,2,12,31%,2,2,75%
0,114816,3,1,1,6,1,9,119,3,1,5,6,4,"$2,055","$2,005",9,7,0,2,2,102%,32%,0,0,8,18%,1,0,150%
0,114913,0,0,0,2,3,2,239,3,1,5,11,24,"$69,841","$146,083",35,0,0,6,8,48%,79%,0,0,0,63%,0,0,46%
0,114987,2,1,1,1,4,0,142,3,1,2,2,4,"$12,613","$18,469",8,2,2,1,2,68%,45%,0,2,2,36%,3,2,50%
0,115034,0,0,0,2,1,2,224,12,0,1,3,11,"$50,532","$73,284",19,0,0,4,6,69%,65%,2,0,2,55%,0,1,27%
0,115050,0,0,0,0,21,0,180,5,0,1,3,8,"$15,543","$18,113",13,0,0,3,5,86%,38%,1,0,0,50%,0,0,38%
0,115141,2,0,1,12,1,16,179,2,1,5,6,9,"$25,310","$29,301",17,6,3,4,5,86%,48%,0,3,7,36%,3,3,67%
0,115184,0,0,0,0,,0,325,17,0,0,1,4,"$6,603","$6,896",2,8,4,3,4,96%,9%,0,4,9,36%,4,4,25%
0,115192,1,0,1,4,1,1,199,5,0,1,1,2,$401,$819,10,7,7,0,0,49%,28%,0,7,7,11%,7,7,50%
0,115211,2,1,0,16,1,11,298,3,1,8,14,17,"$11,347","$20,406",25,0,0,3,9,56%,67%,0,0,1,63%,1,0,82%
0,115413,0,0,0,4,0,9,135,2,1,4,10,22,"$28,916","$50,127",31,0,0,7,8,58%,60%,3,0,2,63%,0,1,45%
0,115500,0,0,0,7,1,21,183,2,1,7,13,12,"$21,155","$26,128",16,1,0,7,8,81%,60%,2,0,1,48%,0,1,108%
0,115665,0,0,0,0,,0,276,9,0,3,6,18,"$23,867","$58,890",28,0,0,2,3,41%,55%,0,0,0,58%,0,0,33%
0,115669,2,2,0,3,1,8,101,30,0,0,0,8,"$18,173","$30,374",14,1,0,3,4,60%,47%,3,1,3,53%,2,1,0%
0,115707,0,0,1,1,1,2,267,37,0,0,0,2,$704,"$3,900",6,2,0,0,0,18%,38%,0,0,2,25%,0,0,0%
0,115723,7,1,1,0,,0,63,9,0,1,1,4,"$9,492","$15,855",4,0,0,2,3,60%,100%,0,0,0,100%,0,0,25%
0,115743,7,0,1,0,15,1,171,23,0,0,1,3,"$13,264","$25,536",4,9,1,1,1,52%,15%,0,1,10,23%,2,1,33%
0,115748,0,0,0,2,1,2,132,8,0,1,2,4,$276,"$9,523",8,4,3,1,1,3%,17%,2,4,7,33%,4,5,50%
0,115805,0,0,0,1,1,0,322,4,0,3,9,19,"$16,882","$72,303",34,0,0,2,2,23%,81%,0,0,0,53%,0,0,47%
0,115846,0,0,0,4,2,5,232,3,1,3,4,7,"$5,453","$8,680",10,0,0,3,3,63%,70%,0,0,1,70%,0,0,57%
0,115878,2,2,0,8,1,21,236,7,0,3,12,20,"$26,623","$37,192",30,0,0,12,16,72%,76%,1,0,1,61%,2,0,60%
0,115951,0,0,0,2,0,0,108,7,0,1,2,3,"$2,075","$3,026",10,0,0,1,2,69%,27%,0,0,1,27%,0,0,67%
0,116002,1,1,0,1,6,0,106,17,0,0,1,1,"$16,688","$19,951",2,1,0,1,1,84%,33%,0,1,1,33%,2,1,100%
0,116021,3,1,1,0,,0,121,4,0,3,3,4,$865,$865,6,1,1,3,3,100%,43%,0,1,2,57%,1,1,75%
0,116026,0,0,0,2,0,2,396,14,0,0,1,1,$0,$0,5,2,0,0,0,0%,25%,0,1,4,13%,1,1,100%
0,116027,1,1,0,4,3,6,107,9,0,2,5,4,"$14,441","$17,727",8,0,0,3,3,81%,56%,0,0,0,44%,1,0,125%
0,116082,0,0,0,1,3,1,205,26,0,0,0,7,"$19,021","$37,463",12,0,0,3,3,51%,36%,0,1,1,50%,1,1,0%
0,116146,4,3,0,0,7,0,180,26,0,0,0,1,"$4,423","$9,158",3,1,0,0,0,48%,14%,0,0,3,14%,1,0,0%
0,116184,12,12,0,40,1,21,39,5,0,2,2,1,"$11,506","$11,809",2,2,1,1,1,97%,33%,0,1,2,17%,10,1,200%
0,116199,0,0,0,4,3,7,167,5,0,6,10,22,"$41,779","$63,698",34,0,0,11,19,66%,74%,3,0,2,65%,0,0,45%
0,116205,0,0,0,2,6,8,152,48,0,0,0,2,"$6,491","$6,500",4,1,0,1,1,100%,60%,0,0,1,40%,0,0,0%
0,116280,0,0,0,8,2,5,171,2,2,4,8,9,"$51,624","$57,483",15,0,0,4,4,90%,67%,0,0,1,50%,0,0,89%
0,116401,0,0,0,1,1,0,393,11,0,2,2,6,"$9,886","$11,887",7,0,0,4,5,83%,71%,0,0,1,86%,0,0,33%
0,116418,0,0,0,0,10,0,259,21,0,0,5,13,"$40,064","$51,874",25,0,0,6,9,77%,40%,3,0,1,52%,0,1,38%
0,116426,1,0,1,2,2,1,132,4,0,1,1,6,"$13,383","$28,387",10,9,5,2,3,47%,26%,0,5,9,32%,5,5,17%
0,116561,5,3,0,9,0,12,120,14,0,0,3,2,"$5,011","$6,644",11,0,0,1,1,75%,36%,2,2,4,18%,3,3,150%
0,116569,5,0,1,5,0,10,121,1,1,1,2,3,"$5,006","$7,920",5,5,0,0,1,63%,17%,0,0,7,25%,0,0,67%
0,116598,0,0,0,0,,0,19,12,0,1,2,2,"$16,277","$17,379",2,0,0,1,1,94%,100%,0,0,0,100%,0,0,100%
0,116624,0,0,0,3,3,0,348,6,0,1,4,9,"$5,666","$25,484",19,1,1,1,1,22%,65%,0,1,1,45%,1,1,44%
0,116907,4,2,0,4,1,7,168,9,0,3,5,14,"$40,298","$51,082",21,1,1,5,6,79%,75%,0,1,3,58%,1,1,36%
0,116915,0,0,0,4,0,2,226,19,0,0,1,11,"$15,243","$40,792",16,0,0,2,3,37%,69%,1,0,0,69%,0,0,9%
0,116954,0,0,0,6,0,6,114,15,0,0,5,15,"$7,969","$21,226",26,0,0,3,4,38%,39%,3,0,2,54%,0,1,33%
0,117120,0,0,0,9,0,2,199,14,0,0,5,7,"$51,851","$53,181",28,2,0,2,4,98%,31%,3,0,5,20%,0,3,71%
0,117149,13,7,1,4,0,9,127,10,0,4,7,3,"$2,472","$2,790",9,2,0,2,2,89%,50%,1,0,2,25%,3,0,233%
0,117168,2,1,1,5,0,1,79,3,1,10,10,11,"$32,149","$42,225",16,0,0,5,5,76%,79%,0,0,0,58%,1,0,91%
0,117219,0,0,0,4,0,5,108,5,0,2,2,4,"$32,197","$37,881",13,0,0,2,3,85%,62%,0,0,0,31%,0,0,50%
0,117262,0,0,0,3,0,5,120,5,0,4,18,35,"$74,385","$137,980",53,0,0,8,9,54%,72%,0,0,0,65%,0,0,51%
0,117324,0,0,0,1,6,1,117,17,0,0,2,13,"$21,767","$37,283",17,0,0,5,6,58%,78%,0,0,0,72%,0,0,15%
0,117332,1,0,1,0,10,1,135,5,0,4,4,5,"$22,319","$22,701",5,1,0,3,3,98%,63%,0,0,1,63%,0,0,80%
0,117357,0,0,0,0,,0,164,3,1,4,6,6,"$11,207","$19,296",26,0,0,2,2,58%,13%,0,0,3,19%,0,0,100%
0,117377,1,1,0,8,0,10,249,4,0,4,7,8,"$2,059","$4,032",21,1,0,2,3,51%,48%,0,0,5,35%,1,0,88%
0,117449,3,2,0,2,3,0,247,3,1,1,1,2,$260,$271,9,3,1,1,1,96%,0%,3,2,9,15%,3,4,50%
0,117453,0,0,0,0,8,5,176,6,0,3,5,6,"$7,220","$8,157",10,2,0,4,5,89%,44%,0,1,2,38%,1,1,83%
0,117455,0,0,0,0,,0,306,13,0,0,3,8,"$6,580","$7,269",7,1,0,5,6,91%,44%,3,0,4,89%,0,3,38%
0,117573,3,0,0,1,4,2,292,6,0,2,2,6,"$13,952","$16,381",12,1,1,2,3,85%,36%,1,2,3,43%,4,2,33%
0,117576,0,0,0,1,1,2,199,24,0,0,1,4,"$1,788","$2,960",6,1,0,1,1,60%,57%,0,0,2,57%,0,0,25%
0,117577,0,0,0,0,,0,220,130,0,0,0,1,,,2,0,0,,,,100%,0,0,0,50%,0,0,0%
0,117632,0,0,0,3,0,0,303,18,0,0,3,13,"$65,507","$77,801",25,0,0,6,7,84%,43%,1,1,6,46%,1,1,23%
0,117672,14,12,0,1,1,2,246,7,0,3,4,6,"$4,741","$7,836",7,2,1,3,3,61%,33%,2,1,5,67%,8,2,67%
0,117730,12,2,0,1,6,0,118,4,0,1,2,3,$950,"$1,585",3,1,0,1,1,60%,60%,0,0,1,60%,0,0,67%
0,117751,0,0,0,0,24,0,187,5,0,2,4,21,"$27,440","$34,968",33,0,0,11,12,78%,47%,3,1,2,58%,1,1,19%
0,117857,0,0,0,1,1,1,340,3,1,2,3,8,"$2,098","$9,125",18,1,0,1,1,23%,42%,3,0,6,33%,0,1,38%
0,117953,0,0,0,10,0,11,132,4,0,6,10,17,"$20,273","$26,618",28,1,0,10,12,76%,63%,0,1,3,57%,1,1,59%
0,117992,0,0,0,1,1,0,20,13,0,0,3,3,"$11,029","$13,494",3,0,0,2,2,82%,67%,0,0,0,100%,0,0,100%
0,118027,0,0,0,1,1,1,259,6,0,5,9,18,"$32,862","$65,135",34,0,0,8,9,50%,80%,0,0,0,51%,0,0,50%
0,118110,0,0,0,1,1,1,198,26,0,0,0,5,"$9,735","$19,275",13,0,0,0,2,51%,64%,0,0,0,36%,0,0,0%
0,118132,1,0,1,1,1,0,92,46,0,0,0,1,"$1,429","$1,500",3,3,0,1,1,95%,0%,0,1,3,14%,1,1,0%
0,118163,1,0,1,1,3,0,310,3,1,2,3,7,"$4,027","$5,541",11,11,5,2,2,73%,35%,0,5,11,30%,5,5,43%
0,118176,1,0,0,4,1,2,30,8,0,1,1,2,"$22,096","$40,056",2,0,0,0,1,55%,100%,0,0,0,100%,0,0,50%
0,118203,0,0,0,7,0,9,118,8,0,1,2,3,"$16,649","$31,340",5,3,0,2,2,53%,63%,0,0,3,38%,0,0,67%
0,118247,3,2,0,6,1,5,94,11,0,1,2,2,$0,$0,9,2,1,,,0%,27%,0,1,4,18%,2,1,100%
0,118345,0,0,0,2,1,4,169,4,0,2,3,5,"$15,456","$29,504",11,0,0,2,3,52%,38%,0,0,0,38%,0,0,60%
0,118441,1,0,0,1,5,0,420,5,0,1,1,10,"$22,046","$36,611",19,1,0,2,4,60%,52%,1,1,3,48%,2,1,10%
0,118450,1,1,0,0,14,2,302,6,0,1,3,6,$974,"$4,411",15,4,4,2,2,22%,25%,2,5,12,30%,6,6,50%
0,118495,1,0,1,3,1,6,156,3,1,5,12,7,"$29,093","$38,829",20,0,0,5,5,75%,62%,0,0,0,33%,0,0,171%
0,118563,5,1,1,6,1,8,85,2,1,2,3,2,"$1,781","$2,052",2,1,1,1,1,87%,50%,0,1,1,50%,2,1,150%
0,118602,2,1,0,5,0,10,77,5,0,3,7,6,"$9,616","$12,652",11,0,0,4,5,76%,73%,0,0,0,55%,0,0,117%
0,118614,0,0,0,2,0,1,147,8,0,1,2,10,"$29,866","$42,543",13,1,0,4,5,70%,67%,0,0,1,67%,0,0,20%
0,118653,1,1,0,2,1,3,130,20,0,0,3,6,"$15,384","$18,030",7,2,1,4,5,85%,60%,0,1,4,60%,1,1,50%
0,118718,0,0,0,1,1,1,303,8,0,2,4,9,"$14,254","$28,585",22,0,0,2,3,50%,48%,0,0,0,36%,0,0,44%
0,118761,0,0,0,1,5,2,171,5,0,1,9,11,"$14,914","$57,714",16,0,0,4,4,26%,65%,0,0,0,65%,0,0,82%
0,118847,0,0,0,5,1,2,261,4,0,1,6,11,"$11,012","$59,611",18,0,0,1,1,18%,68%,0,0,0,58%,0,0,55%
0,118864,0,0,0,4,1,4,188,3,1,2,3,10,"$56,017","$79,863",18,0,0,2,5,70%,74%,0,0,0,53%,0,0,30%
0,118905,0,0,0,0,20,0,235,30,0,0,0,1,$0,$0,10,1,1,0,0,0%,8%,3,1,5,8%,1,3,0%
0,119062,10,10,0,4,1,2,293,4,0,1,2,5,$790,"$5,657",15,4,4,1,1,14%,42%,0,6,6,26%,15,6,40%
0,119116,1,0,0,2,0,2,219,8,0,1,5,9,"$7,850","$10,158",19,2,1,6,7,77%,32%,2,2,5,41%,2,3,56%
0,119117,2,1,1,4,1,7,179,7,0,3,3,7,"$55,576","$65,627",6,8,2,5,6,85%,29%,0,2,8,41%,2,2,43%
0,119130,1,0,0,0,11,1,138,3,1,2,6,8,"$31,919","$43,917",32,0,0,5,5,73%,50%,0,0,0,22%,0,0,75%
0,119146,0,0,0,9,1,9,172,7,0,1,5,16,"$35,845","$58,063",22,0,0,3,9,62%,58%,3,0,0,62%,0,0,31%
0,119238,5,5,0,4,1,3,72,5,0,1,1,2,$0,$0,4,1,1,,,0%,33%,0,1,2,33%,3,1,50%
0,119286,0,0,0,3,6,1,170,23,0,0,2,10,"$22,380","$31,539",17,0,0,6,7,71%,50%,0,0,1,45%,0,0,20%
0,119375,1,0,1,2,2,8,197,9,0,2,2,5,"$29,867","$35,805",12,8,2,2,3,83%,25%,0,3,10,25%,3,3,40%
0,119473,0,0,0,0,22,0,350,21,0,0,1,10,"$16,440","$33,446",10,0,0,2,3,49%,91%,0,0,0,91%,0,0,10%
0,119501,1,1,1,5,1,9,172,12,0,1,3,7,"$44,522","$50,995",13,1,1,4,5,87%,41%,0,1,1,41%,2,1,43%
0,119533,0,0,0,1,5,1,116,4,0,1,1,1,,,4,0,0,,,,25%,0,1,1,25%,1,1,100%
0,119719,0,0,0,0,,0,462,3,1,1,2,7,"$12,440","$20,447",8,0,0,2,4,61%,67%,0,0,0,78%,0,0,29%
0,119781,1,1,0,5,1,6,38,2,1,2,8,8,"$23,236","$34,932",8,0,0,4,6,67%,80%,0,0,0,80%,0,0,100%
